congress,chamber,rollnumber,icpsr,cast_code,prob
117,Senate,620,41101.0,1,100.0
117,Senate,620,41102.0,6,99.8
117,Senate,620,41104.0,6,100.0
117,Senate,620,41107.0,6,99.9
117,Senate,620,41110.0,6,100.0
117,Senate,620,41111.0,6,99.9
117,Senate,620,41112.0,1,100.0
117,Senate,620,41300.0,1,100.0
117,Senate,620,41301.0,1,100.0
117,Senate,620,41302.0,6,100.0
117,Senate,620,41304.0,6,100.0
117,Senate,620,41305.0,1,100.0
117,Senate,620,41308.0,1,100.0
117,Senate,620,41500.0,6,99.8
117,Senate,620,41502.0,6,99.8
117,Senate,620,41503.0,6,99.9
117,Senate,620,41504.0,6,90.5
117,Senate,620,41505.0,6,94.4
117,Senate,620,41700.0,1,100.0
117,Senate,620,41702.0,1,100.0
117,Senate,620,41703.0,6,99.6
117,Senate,620,41706.0,1,100.0
117,Senate,620,41707.0,6,100.0
117,Senate,620,41900.0,6,100.0
117,Senate,620,41901.0,6,100.0
117,Senate,620,41902.0,6,95.7
117,Senate,620,41903.0,6,100.0
117,Senate,620,41905.0,1,99.9
117,Senate,620,42100.0,6,100.0
117,Senate,620,42101.0,1,100.0
117,Senate,620,42102.0,6,100.0
117,Senate,620,42103.0,1,100.0
117,Senate,620,42104.0,1,100.0
117,Senate,620,42105.0,1,100.0
117,Senate,620,49300.0,1,100.0
117,Senate,620,49308.0,1,100.0
117,Senate,620,49703.0,1,99.8
117,Senate,620,94659.0,6,100.0
117,Senate,621,14226.0,1,75.1
117,Senate,621,14307.0,1,100.0
117,Senate,621,14435.0,1,100.0
117,Senate,621,14858.0,1,100.0
117,Senate,621,14871.0,1,100.0
117,Senate,621,14921.0,6,48.8
117,Senate,621,15015.0,1,100.0
117,Senate,621,15021.0,1,100.0
117,Senate,621,15408.0,1,100.0
117,Senate,621,15424.0,6,91.1
117,Senate,621,20101.0,6,91.1
117,Senate,621,20146.0,6,25.5
117,Senate,621,20330.0,1,100.0
117,Senate,621,20351.0,6,99.1
117,Senate,621,20707.0,1,100.0
117,Senate,621,20713.0,1,100.0
117,Senate,621,20735.0,1,100.0
117,Senate,621,20919.0,6,57.6
117,Senate,621,20923.0,1,100.0
117,Senate,621,20930.0,1,100.0
117,Senate,621,20932.0,1,100.0
117,Senate,621,20953.0,6,84.9
117,Senate,621,21133.0,6,53.0
117,Senate,621,21166.0,6,98.5
117,Senate,621,21173.0,6,96.3
117,Senate,621,21300.0,1,99.9
117,Senate,621,21301.0,6,98.4
117,Senate,621,21325.0,1,100.0
117,Senate,621,21338.0,6,91.3
117,Senate,621,21350.0,6,90.4
117,Senate,621,21734.0,6,98.3
117,Senate,621,21743.0,1,99.8
117,Senate,621,29142.0,1,100.0
117,Senate,621,29147.0,1,100.0
117,Senate,621,29345.0,6,96.7
117,Senate,621,29373.0,1,100.0
117,Senate,621,29386.0,1,88.6
117,Senate,621,29389.0,1,100.0
117,Senate,621,29534.0,6,83.6
117,Senate,621,29548.0,6,45.4
117,Senate,621,29566.0,1,93.1
117,Senate,621,29722.0,6,79.4
117,Senate,621,29732.0,1,100.0
117,Senate,621,29735.0,9,70.4
117,Senate,621,29754.0,6,83.4
117,Senate,621,29935.0,9,62.1
117,Senate,621,29940.0,1,100.0
117,Senate,621,39310.0,1,100.0
117,Senate,621,40300.0,1,99.8
117,Senate,621,40305.0,1,43.0
117,Senate,621,40700.0,1,100.0
117,Senate,621,40702.0,1,99.9
117,Senate,621,40703.0,1,100.0
117,Senate,621,40704.0,1,100.0
117,Senate,621,40707.0,6,97.1
117,Senate,621,40902.0,6,99.6
117,Senate,621,40906.0,9,100.0
117,Senate,621,40908.0,1,100.0
117,Senate,621,40909.0,1,100.0
117,Senate,621,40910.0,1,100.0
117,Senate,621,40915.0,1,97.0
117,Senate,621,40916.0,1,100.0
117,Senate,621,41101.0,1,100.0
117,Senate,621,41102.0,6,84.3
117,Senate,621,41104.0,6,97.4
117,Senate,621,41107.0,6,92.6
117,Senate,621,41110.0,6,97.4
117,Senate,621,41111.0,6,90.4
117,Senate,621,41112.0,1,100.0
117,Senate,621,41300.0,1,100.0
117,Senate,621,41301.0,1,100.0
117,Senate,621,41302.0,6,94.5
117,Senate,621,41304.0,6,99.2
117,Senate,621,41305.0,1,100.0
117,Senate,621,41308.0,1,100.0
117,Senate,621,41500.0,1,16.3
117,Senate,621,41502.0,1,17.0
117,Senate,621,41503.0,6,87.8
117,Senate,621,41504.0,1,72.3
117,Senate,621,41505.0,1,57.1
117,Senate,621,41700.0,1,99.8
117,Senate,621,41702.0,1,100.0
117,Senate,621,41703.0,1,22.5
117,Senate,621,41706.0,1,100.0
117,Senate,621,41707.0,6,94.6
117,Senate,621,41900.0,6,100.0
117,Senate,621,41901.0,6,97.6
117,Senate,621,41902.0,1,45.9
117,Senate,621,41903.0,6,99.7
117,Senate,621,41905.0,1,99.8
117,Senate,621,42100.0,6,96.5
117,Senate,621,42101.0,1,100.0
117,Senate,621,42102.0,6,99.5
117,Senate,621,42103.0,1,99.6
117,Senate,621,42104.0,1,100.0
117,Senate,621,42105.0,1,99.8
117,Senate,621,49300.0,1,100.0
117,Senate,621,49308.0,1,100.0
117,Senate,621,49703.0,1,100.0
117,Senate,621,94659.0,6,99.1
117,Senate,622,14226.0,1,76.2
117,Senate,622,14307.0,1,100.0
117,Senate,622,14435.0,1,100.0
117,Senate,622,14858.0,1,100.0
117,Senate,622,14871.0,1,100.0
117,Senate,622,14921.0,1,52.5
117,Senate,622,15015.0,1,100.0
117,Senate,622,15021.0,1,100.0
117,Senate,622,15408.0,1,100.0
117,Senate,622,15424.0,6,89.0
117,Senate,622,20101.0,6,91.9
117,Senate,622,20146.0,1,75.8
117,Senate,622,20330.0,1,100.0
117,Senate,622,20351.0,6,98.5
117,Senate,622,20707.0,1,100.0
117,Senate,622,20713.0,1,100.0
117,Senate,622,20735.0,1,100.0
117,Senate,622,20919.0,6,55.4
117,Senate,622,20923.0,1,100.0
117,Senate,622,20930.0,1,100.0
117,Senate,622,20932.0,1,100.0
117,Senate,622,20953.0,6,78.1
117,Senate,622,21133.0,1,48.9
117,Senate,622,21166.0,6,97.6
117,Senate,622,21173.0,6,94.1
117,Senate,622,21300.0,1,100.0
117,Senate,622,21301.0,6,97.5
117,Senate,622,21325.0,1,100.0
117,Senate,622,21338.0,6,88.4
117,Senate,622,21350.0,6,91.8
117,Senate,622,21734.0,6,97.6
117,Senate,622,21743.0,1,100.0
117,Senate,622,29142.0,1,100.0
117,Senate,622,29147.0,1,100.0
117,Senate,622,29345.0,6,96.5
117,Senate,622,29373.0,1,100.0
117,Senate,622,29386.0,6,10.9
117,Senate,622,29389.0,1,100.0
117,Senate,622,29534.0,6,85.4
117,Senate,622,29548.0,1,56.3
117,Senate,622,29566.0,1,93.3
117,Senate,622,29722.0,6,79.7
117,Senate,622,29732.0,1,100.0
117,Senate,622,29735.0,6,70.5
117,Senate,622,29754.0,6,83.6
117,Senate,622,29935.0,1,43.3
117,Senate,622,29940.0,1,100.0
117,Senate,622,39310.0,1,100.0
117,Senate,622,40300.0,1,99.9
117,Senate,622,40305.0,1,45.4
117,Senate,622,40700.0,1,100.0
117,Senate,622,40702.0,1,100.0
117,Senate,622,40703.0,1,100.0
117,Senate,622,40704.0,1,100.0
117,Senate,622,40707.0,6,96.6
117,Senate,622,40902.0,6,99.5
117,Senate,622,40906.0,9,100.0
117,Senate,622,40908.0,1,100.0
117,Senate,622,40909.0,1,100.0
117,Senate,622,40910.0,1,100.0
117,Senate,622,40915.0,1,98.9
117,Senate,622,40916.0,1,100.0
117,Senate,622,41101.0,1,100.0
117,Senate,622,41102.0,6,79.4
117,Senate,622,41104.0,6,91.6
117,Senate,622,41107.0,6,94.2
117,Senate,622,41110.0,1,8.4
117,Senate,622,41111.0,6,86.1
117,Senate,622,41112.0,1,100.0
117,Senate,622,41300.0,1,100.0
117,Senate,622,41301.0,1,100.0
117,Senate,622,41302.0,6,94.7
117,Senate,622,41304.0,6,97.0
117,Senate,622,41305.0,1,100.0
117,Senate,622,41308.0,1,100.0
117,Senate,622,41500.0,6,82.4
117,Senate,622,41502.0,6,80.1
117,Senate,622,41503.0,6,82.1
117,Senate,622,41504.0,1,73.5
117,Senate,622,41505.0,1,57.8
117,Senate,622,41700.0,1,100.0
117,Senate,622,41702.0,1,100.0
117,Senate,622,41703.0,6,73.6
117,Senate,622,41706.0,1,100.0
117,Senate,622,41707.0,6,95.1
117,Senate,622,41900.0,6,100.0
117,Senate,622,41901.0,6,94.1
117,Senate,622,41902.0,1,44.6
117,Senate,622,41903.0,6,99.3
117,Senate,622,41905.0,1,100.0
117,Senate,622,42100.0,6,93.4
117,Senate,622,42101.0,1,100.0
117,Senate,622,42102.0,6,96.7
117,Senate,622,42103.0,1,100.0
117,Senate,622,42104.0,1,100.0
117,Senate,622,42105.0,1,100.0
117,Senate,622,49300.0,1,100.0
117,Senate,622,49308.0,1,100.0
117,Senate,622,49703.0,1,100.0
117,Senate,622,94659.0,6,99.4
117,Senate,622,99913.0,1,100.0
117,Senate,623,14226.0,1,57.5
117,Senate,623,14307.0,1,100.0
117,Senate,623,14435.0,1,100.0
117,Senate,623,14858.0,1,100.0
117,Senate,623,14871.0,1,100.0
117,Senate,623,14921.0,6,69.8
117,Senate,623,15015.0,1,100.0
117,Senate,623,15021.0,1,100.0
117,Senate,623,15408.0,1,100.0
117,Senate,623,15424.0,6,98.8
117,Senate,623,20101.0,6,93.7
117,Senate,623,20146.0,1,76.0
117,Senate,623,20330.0,1,100.0
117,Senate,623,20351.0,6,100.0
117,Senate,623,20707.0,1,100.0
117,Senate,623,20713.0,1,100.0
117,Senate,623,20735.0,1,100.0
117,Senate,623,20919.0,6,85.3
117,Senate,623,20923.0,1,100.0
117,Senate,623,20930.0,1,100.0
117,Senate,623,20932.0,1,100.0
117,Senate,623,20953.0,6,99.6
117,Senate,623,21133.0,6,80.3
117,Senate,623,21166.0,6,99.9
117,Senate,623,21173.0,6,99.8
117,Senate,623,21300.0,1,100.0
117,Senate,623,21301.0,6,99.9
117,Senate,623,21325.0,1,100.0
117,Senate,623,21338.0,6,99.3
117,Senate,623,21350.0,6,91.3
117,Senate,623,21734.0,6,99.8
117,Senate,623,21743.0,1,100.0
117,Senate,623,29142.0,1,100.0
117,Senate,623,29147.0,1,100.0
117,Senate,623,29345.0,6,98.9
117,Senate,623,29373.0,1,100.0
117,Senate,623,29386.0,6,33.8
117,Senate,623,29389.0,1,100.0
117,Senate,623,29534.0,6,83.9
117,Senate,623,29548.0,6,74.5
117,Senate,623,29566.0,1,72.2
117,Senate,623,29722.0,6,87.2
117,Senate,623,29732.0,1,100.0
117,Senate,623,29735.0,6,80.0
117,Senate,623,29754.0,6,90.6
117,Senate,623,29935.0,6,97.2
117,Senate,623,29940.0,1,100.0
117,Senate,623,39310.0,1,100.0
117,Senate,623,40300.0,1,99.4
117,Senate,623,40305.0,1,14.4
117,Senate,623,40700.0,1,100.0
117,Senate,623,40702.0,1,100.0
117,Senate,623,40703.0,1,100.0
117,Senate,623,40704.0,1,100.0
117,Senate,623,40707.0,6,99.4
117,Senate,623,40902.0,6,99.9
117,Senate,623,40906.0,9,100.0
117,Senate,623,40908.0,1,100.0
117,Senate,623,40909.0,1,100.0
117,Senate,623,40910.0,1,100.0
117,Senate,623,40915.0,1,100.0
117,Senate,623,40916.0,1,100.0
117,Senate,623,41101.0,1,100.0
117,Senate,623,41102.0,6,99.0
117,Senate,623,41104.0,6,100.0
117,Senate,623,41107.0,6,91.9
117,Senate,623,41110.0,6,100.0
117,Senate,623,41111.0,6,99.6
117,Senate,623,41112.0,1,100.0
117,Senate,623,41300.0,1,100.0
117,Senate,623,41301.0,1,100.0
117,Senate,623,41302.0,6,97.3
117,Senate,623,41304.0,6,100.0
117,Senate,623,41305.0,1,100.0
117,Senate,623,41308.0,1,100.0
117,Senate,623,41500.0,6,95.0
117,Senate,623,41502.0,6,97.2
117,Senate,623,41503.0,6,99.6
117,Senate,623,41504.0,9,55.2
117,Senate,623,41505.0,1,47.0
117,Senate,623,41700.0,1,100.0
117,Senate,623,41702.0,1,100.0
117,Senate,623,41703.0,6,97.0
117,Senate,623,41706.0,1,100.0
117,Senate,623,41707.0,6,96.8
117,Senate,623,41900.0,6,100.0
117,Senate,623,41901.0,6,100.0
117,Senate,623,41902.0,1,55.3
117,Senate,623,41903.0,6,100.0
117,Senate,623,41905.0,1,100.0
117,Senate,623,42100.0,6,99.9
117,Senate,623,42101.0,1,100.0
117,Senate,623,42102.0,6,100.0
117,Senate,623,42103.0,1,100.0
117,Senate,623,42104.0,1,100.0
117,Senate,623,42105.0,1,100.0
117,Senate,623,49300.0,1,100.0
117,Senate,623,49308.0,1,100.0
117,Senate,623,49703.0,1,100.0
117,Senate,623,94659.0,6,98.9
117,Senate,623,99913.0,1,100.0
117,Senate,624,14226.0,6,88.8
117,Senate,624,14307.0,1,100.0
117,Senate,624,14435.0,1,100.0
117,Senate,624,14858.0,1,100.0
117,Senate,624,14871.0,1,100.0
117,Senate,624,14921.0,6,94.1
117,Senate,624,15015.0,1,99.7
117,Senate,624,15021.0,1,100.0
117,Senate,624,15408.0,1,100.0
117,Senate,624,15424.0,6,98.0
117,Senate,624,20101.0,6,99.2
117,Senate,624,20146.0,6,88.8
117,Senate,624,20330.0,1,100.0
117,Senate,624,20351.0,6,99.2
117,Senate,624,20707.0,1,100.0
117,Senate,624,20713.0,1,100.0
117,Senate,624,20735.0,1,100.0
117,Senate,624,20919.0,6,94.5
117,Senate,624,20923.0,1,99.9
117,Senate,624,20930.0,1,100.0
117,Senate,624,20932.0,1,100.0
117,Senate,624,20953.0,6,93.4
117,Senate,624,21133.0,6,94.2
117,Senate,624,21166.0,6,99.1
117,Senate,624,21173.0,9,98.1
117,Senate,624,21300.0,1,96.0
117,Senate,624,21301.0,6,99.1
117,Senate,624,21325.0,1,100.0
117,Senate,624,21338.0,6,97.6
117,Senate,624,21350.0,6,99.2
117,Senate,624,21734.0,6,99.2
117,Senate,624,21743.0,1,99.7
117,Senate,624,29142.0,1,100.0
117,Senate,624,29147.0,1,100.0
117,Senate,624,29345.0,6,99.4
117,Senate,624,29373.0,1,100.0
117,Senate,624,29386.0,6,82.2
117,Senate,624,29389.0,1,100.0
117,Senate,624,29534.0,6,98.8
117,Senate,624,29548.0,9,93.0
117,Senate,624,29566.0,1,21.8
117,Senate,624,29722.0,6,98.1
117,Senate,624,29732.0,1,100.0
117,Senate,624,29735.0,6,97.2
117,Senate,624,29754.0,6,98.4
117,Senate,624,29935.0,6,91.1
117,Senate,624,29940.0,1,100.0
117,Senate,624,39310.0,1,100.0
117,Senate,624,40300.0,6,44.4
117,Senate,624,40305.0,6,94.4
117,Senate,624,40700.0,1,100.0
117,Senate,624,40702.0,1,99.4
117,Senate,624,40703.0,1,99.9
117,Senate,624,40704.0,1,100.0
117,Senate,624,40707.0,6,99.3
117,Senate,624,40902.0,6,99.8
117,Senate,624,40906.0,9,99.9
117,Senate,624,40908.0,1,100.0
117,Senate,624,40909.0,1,99.7
117,Senate,624,40910.0,1,99.9
117,Senate,624,40915.0,9,73.0
117,Senate,624,40916.0,1,99.9
117,Senate,624,41101.0,1,100.0
117,Senate,624,41102.0,6,95.7
117,Senate,624,41104.0,6,91.0
117,Senate,624,41107.0,6,99.5
117,Senate,624,41110.0,6,91.0
117,Senate,624,41111.0,6,96.5
117,Senate,624,41112.0,1,100.0
117,Senate,624,41300.0,1,99.6
117,Senate,624,41301.0,1,100.0
117,Senate,624,41302.0,6,99.3
117,Senate,624,41304.0,6,96.4
117,Senate,624,41305.0,1,99.9
117,Senate,624,41308.0,1,100.0
117,Senate,624,41500.0,6,97.9
117,Senate,624,41502.0,6,97.0
117,Senate,624,41503.0,6,94.9
117,Senate,624,41504.0,9,89.4
117,Senate,624,41505.0,6,93.5
117,Senate,624,41700.0,1,100.0
117,Senate,624,41702.0,1,99.8
117,Senate,624,41703.0,1,4.1
117,Senate,624,41706.0,1,100.0
117,Senate,624,41707.0,6,99.4
117,Senate,624,41900.0,6,99.9
117,Senate,624,41901.0,6,95.9
117,Senate,624,41902.0,6,95.8
117,Senate,624,41903.0,6,99.3
117,Senate,624,41905.0,1,98.8
117,Senate,624,42100.0,6,97.3
117,Senate,624,42101.0,1,99.9
117,Senate,624,42102.0,6,92.7
117,Senate,624,42103.0,1,100.0
117,Senate,624,42104.0,1,100.0
117,Senate,624,42105.0,1,100.0
117,Senate,624,49300.0,1,100.0
117,Senate,624,49308.0,1,100.0
117,Senate,624,49703.0,1,85.2
117,Senate,624,94659.0,6,99.9
117,Senate,625,14226.0,1,84.4
117,Senate,625,14307.0,1,98.9
117,Senate,625,14435.0,1,98.8
117,Senate,625,14858.0,1,99.6
117,Senate,625,14871.0,1,99.8
117,Senate,625,14921.0,1,72.1
117,Senate,625,15015.0,1,99.7
117,Senate,625,15021.0,1,99.5
117,Senate,625,15408.0,1,99.4
117,Senate,625,15424.0,6,68.9
117,Senate,625,20101.0,6,56.7
117,Senate,625,20146.0,1,85.9
117,Senate,625,20330.0,1,99.0
117,Senate,625,20351.0,6,89.4
117,Senate,625,20707.0,1,99.5
117,Senate,625,20713.0,1,97.1
117,Senate,625,20735.0,1,99.0
117,Senate,625,20919.0,1,63.4
117,Senate,625,20923.0,1,99.5
117,Senate,625,20930.0,1,98.7
117,Senate,625,20932.0,1,98.2
117,Senate,625,20953.0,6,78.2
117,Senate,625,21133.0,1,67.3
117,Senate,625,21166.0,6,85.6
117,Senate,625,21173.0,6,83.2
117,Senate,625,21300.0,1,98.7
117,Senate,625,21301.0,6,84.7
117,Senate,625,21325.0,1,98.0
117,Senate,625,21338.0,1,27.3
117,Senate,625,21350.0,6,54.0
117,Senate,625,21734.0,6,84.0
117,Senate,625,21743.0,1,96.3
117,Senate,625,29142.0,1,99.0
117,Senate,625,29147.0,6,1.7
117,Senate,625,29345.0,1,27.9
117,Senate,625,29373.0,1,98.9
117,Senate,625,29386.0,1,90.3
117,Senate,625,29389.0,1,98.3
117,Senate,625,29534.0,1,54.2
117,Senate,625,29548.0,6,28.2
117,Senate,625,29566.0,1,92.9
117,Senate,625,29722.0,1,54.5
117,Senate,625,29732.0,1,98.6
117,Senate,625,29735.0,9,38.5
117,Senate,625,29754.0,6,49.7
117,Senate,625,29935.0,9,55.0
117,Senate,625,29940.0,1,97.7
117,Senate,625,39310.0,1,99.7
117,Senate,625,40300.0,9,0.9
117,Senate,625,40305.0,1,63.4
117,Senate,625,40700.0,1,99.7
117,Senate,625,40702.0,1,98.1
117,Senate,625,40703.0,1,97.6
117,Senate,625,40704.0,1,98.8
117,Senate,625,40707.0,6,76.4
117,Senate,625,40902.0,1,13.8
117,Senate,625,40906.0,9,99.4
117,Senate,625,40908.0,1,99.7
117,Senate,625,40909.0,1,99.2
117,Senate,625,40910.0,1,99.5
117,Senate,625,40915.0,1,94.6
117,Senate,625,40916.0,1,99.6
117,Senate,625,41101.0,1,98.5
117,Senate,625,41102.0,6,68.8
117,Senate,625,41104.0,6,97.9
117,Senate,625,41107.0,6,56.0
117,Senate,625,41110.0,6,97.9
117,Senate,625,41111.0,6,76.8
117,Senate,625,41112.0,1,98.1
117,Senate,625,41300.0,1,99.7
117,Senate,625,41301.0,1,92.2
117,Senate,625,41302.0,6,64.7
117,Senate,625,41304.0,6,97.3
117,Senate,625,41305.0,1,99.2
117,Senate,625,41308.0,1,96.9
117,Senate,625,41500.0,9,54.7
117,Senate,625,41502.0,6,59.5
117,Senate,625,41503.0,1,22.1
117,Senate,625,41504.0,1,81.9
117,Senate,625,41505.0,1,77.2
117,Senate,625,41700.0,1,95.6
117,Senate,625,41702.0,1,98.9
117,Senate,625,41703.0,6,57.1
117,Senate,625,41706.0,1,98.4
117,Senate,625,41707.0,6,63.7
117,Senate,625,41900.0,6,99.8
117,Senate,625,41901.0,6,94.2
117,Senate,625,41902.0,1,74.6
117,Senate,625,41903.0,6,94.1
117,Senate,625,41905.0,1,97.2
117,Senate,625,42100.0,6,87.7
117,Senate,625,42101.0,1,99.1
117,Senate,625,42102.0,6,99.4
117,Senate,625,42103.0,1,92.9
117,Senate,625,42104.0,1,99.2
117,Senate,625,42105.0,1,94.4
117,Senate,625,49300.0,1,99.5
117,Senate,625,49308.0,1,99.5
117,Senate,625,49703.0,1,99.9
117,Senate,625,94659.0,6,75.0
117,Senate,626,14226.0,1,54.5
117,Senate,626,14307.0,1,100.0
117,Senate,626,14435.0,1,100.0
117,Senate,626,14858.0,1,100.0
117,Senate,626,14871.0,1,100.0
117,Senate,626,14921.0,1,28.4
117,Senate,626,15015.0,1,100.0
117,Senate,626,15021.0,1,100.0
117,Senate,626,15408.0,1,100.0
117,Senate,626,15424.0,6,98.0
117,Senate,626,20101.0,6,97.2
117,Senate,626,20146.0,6,42.5
117,Senate,626,20330.0,1,100.0
117,Senate,626,20351.0,6,99.9
117,Senate,626,20707.0,1,100.0
117,Senate,626,20713.0,1,100.0
117,Senate,626,20735.0,1,100.0
117,Senate,626,20919.0,6,80.4
117,Senate,626,20923.0,1,100.0
117,Senate,626,20930.0,1,100.0
117,Senate,626,20932.0,1,100.0
117,Senate,626,20953.0,6,96.8
117,Senate,626,21133.0,1,23.5
117,Senate,626,21166.0,6,99.8
117,Senate,626,21173.0,6,99.4
117,Senate,626,21300.0,1,99.9
117,Senate,626,21301.0,6,99.8
117,Senate,626,21325.0,1,100.0
117,Senate,626,21338.0,6,98.2
117,Senate,626,21350.0,6,96.7
117,Senate,626,21734.0,6,99.8
117,Senate,626,21743.0,1,99.8
117,Senate,626,29142.0,1,100.0
117,Senate,626,29147.0,1,100.0
117,Senate,626,29345.0,6,99.3
117,Senate,626,29373.0,1,100.0
117,Senate,626,29386.0,6,26.7
117,Senate,626,29389.0,1,100.0
117,Senate,626,29534.0,6,93.3
117,Senate,626,29548.0,6,69.9
117,Senate,626,29566.0,1,81.5
117,Senate,626,29722.0,6,92.0
117,Senate,626,29732.0,1,100.0
117,Senate,626,29735.0,6,86.6
117,Senate,626,29754.0,6,94.1
117,Senate,626,29935.0,6,86.4
117,Senate,626,29940.0,1,100.0
117,Senate,626,39310.0,1,100.0
117,Senate,626,40300.0,1,99.3
117,Senate,626,40305.0,6,80.1
117,Senate,626,40700.0,1,100.0
117,Senate,626,40702.0,1,99.9
117,Senate,626,40703.0,9,100.0
117,Senate,626,40704.0,1,100.0
117,Senate,626,40707.0,6,99.5
117,Senate,626,40902.0,6,99.9
117,Senate,626,40906.0,9,100.0
117,Senate,626,40908.0,1,100.0
117,Senate,626,40909.0,1,100.0
117,Senate,626,40910.0,1,100.0
117,Senate,626,40915.0,9,96.1
117,Senate,626,40916.0,1,100.0
117,Senate,626,41101.0,1,100.0
117,Senate,626,41102.0,6,96.2
117,Senate,626,41104.0,6,99.7
117,Senate,626,41107.0,6,97.5
117,Senate,626,41110.0,6,99.7
117,Senate,626,41111.0,6,98.1
117,Senate,626,41112.0,1,100.0
117,Senate,626,41300.0,1,100.0
117,Senate,626,41301.0,1,100.0
117,Senate,626,41302.0,6,98.6
117,Senate,626,41304.0,6,99.9
117,Senate,626,41305.0,1,100.0
117,Senate,626,41308.0,1,100.0
117,Senate,626,41500.0,9,94.9
117,Senate,626,41502.0,6,95.2
117,Senate,626,41503.0,6,97.6
117,Senate,626,41504.0,1,49.4
117,Senate,626,41505.0,1,35.8
117,Senate,626,41700.0,1,99.9
117,Senate,626,41702.0,1,100.0
117,Senate,626,41703.0,6,93.1
117,Senate,626,41706.0,1,100.0
117,Senate,626,41707.0,6,98.6
117,Senate,626,41900.0,6,100.0
117,Senate,626,41901.0,6,99.8
117,Senate,626,41902.0,6,71.2
117,Senate,626,41903.0,6,100.0
117,Senate,626,41905.0,1,99.8
117,Senate,626,42100.0,6,99.5
117,Senate,626,42101.0,1,100.0
117,Senate,626,42102.0,6,100.0
117,Senate,626,42103.0,1,99.7
117,Senate,626,42104.0,1,100.0
117,Senate,626,42105.0,1,99.8
117,Senate,626,49300.0,1,100.0
117,Senate,626,49308.0,1,100.0
117,Senate,626,49703.0,1,100.0
117,Senate,626,94659.0,6,99.8
117,Senate,627,14226.0,6,88.7
117,Senate,627,14307.0,1,100.0
117,Senate,627,14435.0,1,100.0
117,Senate,627,14858.0,1,100.0
117,Senate,627,14871.0,1,100.0
117,Senate,627,14921.0,6,96.9
117,Senate,627,15015.0,1,100.0
117,Senate,627,15021.0,1,100.0
117,Senate,627,15408.0,1,100.0
117,Senate,627,15424.0,6,99.9
117,Senate,627,20101.0,6,99.9
117,Senate,627,20146.0,6,87.2
117,Senate,627,20330.0,1,100.0
117,Senate,627,20351.0,6,100.0
117,Senate,627,20707.0,1,100.0
117,Senate,627,20713.0,1,100.0
117,Senate,627,20735.0,1,100.0
117,Senate,627,20919.0,6,98.2
117,Senate,627,20923.0,1,100.0
117,Senate,627,20930.0,1,100.0
117,Senate,627,20932.0,1,100.0
117,Senate,627,20953.0,6,99.7
117,Senate,627,21133.0,6,97.7
117,Senate,627,21166.0,6,100.0
117,Senate,627,21173.0,6,100.0
117,Senate,627,21300.0,1,99.3
117,Senate,627,21301.0,6,100.0
117,Senate,627,21325.0,1,100.0
117,Senate,627,21338.0,6,99.9
117,Senate,627,21350.0,6,99.9
117,Senate,627,21734.0,6,100.0
117,Senate,627,21743.0,1,99.7
117,Senate,627,29142.0,1,100.0
117,Senate,627,29147.0,1,100.0
117,Senate,627,29345.0,6,100.0
117,Senate,627,29373.0,1,100.0
117,Senate,627,29386.0,6,75.9
117,Senate,627,29389.0,1,100.0
117,Senate,627,29534.0,6,99.8
117,Senate,627,29548.0,6,96.4
117,Senate,627,29566.0,1,33.3
117,Senate,627,29722.0,6,99.6
117,Senate,627,29732.0,1,100.0
117,Senate,627,29735.0,6,99.2
117,Senate,627,29754.0,6,99.8
117,Senate,627,29935.0,6,98.3
117,Senate,627,29940.0,1,100.0
117,Senate,627,39310.0,1,100.0
117,Senate,627,40300.0,1,88.9
117,Senate,627,40305.0,6,98.2
117,Senate,627,40700.0,1,100.0
117,Senate,627,40702.0,1,99.8
117,Senate,627,40703.0,9,100.0
117,Senate,627,40704.0,1,100.0
117,Senate,627,40707.0,6,100.0
117,Senate,627,40902.0,6,100.0
117,Senate,627,40906.0,9,100.0
117,Senate,627,40908.0,1,100.0
117,Senate,627,40909.0,1,100.0
117,Senate,627,40910.0,1,100.0
117,Senate,627,40915.0,9,81.9
117,Senate,627,40916.0,1,100.0
117,Senate,627,41101.0,1,100.0
117,Senate,627,41102.0,6,99.7
117,Senate,627,41104.0,6,99.9
117,Senate,627,41107.0,6,99.9
117,Senate,627,41110.0,6,99.9
117,Senate,627,41111.0,6,99.9
117,Senate,627,41112.0,1,100.0
117,Senate,627,41300.0,1,100.0
117,Senate,627,41301.0,1,100.0
117,Senate,627,41302.0,6,100.0
117,Senate,627,41304.0,6,100.0
117,Senate,627,41305.0,1,100.0
117,Senate,627,41308.0,1,100.0
117,Senate,627,41500.0,9,99.8
117,Senate,627,41502.0,6,99.7
117,Senate,627,41503.0,6,99.8
117,Senate,627,41504.0,6,90.7
117,Senate,627,41505.0,6,95.5
117,Senate,627,41700.0,1,99.9
117,Senate,627,41702.0,1,100.0
117,Senate,627,41703.0,6,99.5
117,Senate,627,41706.0,1,100.0
117,Senate,627,41707.0,6,100.0
117,Senate,627,41900.0,6,100.0
117,Senate,627,41901.0,6,100.0
117,Senate,627,41902.0,6,97.1
117,Senate,627,41903.0,6,100.0
117,Senate,627,41905.0,1,99.3
117,Senate,627,42100.0,6,100.0
117,Senate,627,42101.0,1,100.0
117,Senate,627,42102.0,6,100.0
117,Senate,627,42103.0,1,99.8
117,Senate,627,42104.0,1,100.0
